"x","y","scientific_name","common_name","observation_date","number_found","observer","organization_name","confirmed_ind","species_id_method_name_array","species_verified_by_name","follow_up_name","evaluation_type_name","has_photo_ind","confidential_ind","source_unique_id","source_record_url","imap_url","imap_id","species_type","growth_habit","jurisdiction","county","regional_management_partnership","waterbody","bulk_upload_id","bulk_upload_name","uuid","jurisdiction_species_id","projects","project_ids","approximate_ind","approximate_to"
"-73.9985410","40.6530084","Lycorma delicatula","Spotted Lanternfly","18-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","91655758","https://www.inaturalist.org/observations/91655758","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159290.html","1159290","Animal","Plant Pest","New York","Kings","LIISMA","","","","5b7b5ed3-be2a-4a16-842a-735342d7eb88","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9651373","40.6756155","Lycorma delicatula","Spotted Lanternfly","25-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","118645819","https://www.inaturalist.org/observations/118645819","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273347.html","1273347","Animal","Plant Pest","New York","Kings","LIISMA","","","","381a3157-c500-4d96-ac63-ac0e476d78fa","1499","","","false",""
"-73.9680662","40.6427026","Lycorma delicatula","Spotted Lanternfly","24-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","118541623","https://www.inaturalist.org/observations/118541623","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273340.html","1273340","Animal","Plant Pest","New York","Kings","LIISMA","","","","c756a878-963b-4c79-9c9d-1016d384172a","1499","","","false",""
"-73.9505167","40.8291750","Lycorma delicatula","Spotted Lanternfly","18-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","91647872","https://www.inaturalist.org/observations/91647872","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159289.html","1159289","Animal","Plant Pest","New York","New York","Lower Hudson","","","","c7a51d48-346a-405f-b13b-0275ebafad6d","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9500117","40.8317450","Lycorma delicatula","Spotted Lanternfly","18-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","91646695","https://www.inaturalist.org/observations/91646695","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159288.html","1159288","Animal","Plant Pest","New York","New York","Lower Hudson","","","","78db861d-c5e0-4a14-bc44-44f83b75f055","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9680914","40.6426955","Lycorma delicatula","Spotted Lanternfly","27-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","118959107","https://www.inaturalist.org/observations/118959107","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273356.html","1273356","Animal","Plant Pest","New York","Kings","LIISMA","","","","9e7ae26e-46f4-484c-9954-676c9249f5fc","1499","","","false",""
"-73.9500367","40.8317667","Lycorma delicatula","Spotted Lanternfly","18-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","91646549","https://www.inaturalist.org/observations/91646549","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159287.html","1159287","Animal","Plant Pest","New York","New York","Lower Hudson","","","","0522a6db-16ef-49e4-b609-b41b2e77de40","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9500667","40.8321833","Lycorma delicatula","Spotted Lanternfly","18-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","91644434","https://www.inaturalist.org/observations/91644434","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159285.html","1159285","Animal","Plant Pest","New York","New York","Lower Hudson","","","","92f41a1d-ded9-4c61-bf7e-bbf2ecbca2e2","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9636955","40.8069929","Lycorma delicatula","Spotted Lanternfly","16-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","91643391","https://www.inaturalist.org/observations/91643391","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159284.html","1159284","Animal","Plant Pest","New York","New York","Lower Hudson","","","","1fbfc1c0-4278-4adb-a602-d64166ddccc2","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0113442","40.7154822","Lycorma delicatula","Spotted Lanternfly","18-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","91643141","https://www.inaturalist.org/observations/91643141","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159283.html","1159283","Animal","Plant Pest","New York","New York","Lower Hudson","","","","3bd0fe4b-f35b-49b6-be9b-a0538364c0e3","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.8428574","40.7194862","Lycorma delicatula","Spotted Lanternfly","12-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","91638100","https://www.inaturalist.org/observations/91638100","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159282.html","1159282","Animal","Plant Pest","New York","Queens","LIISMA","","","","a96b7780-6bc5-40bf-8056-cfb1ea7ad9c4","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.8428583","40.7194867","Lycorma delicatula","Spotted Lanternfly","12-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","","","","true","false","91637487","https://www.inaturalist.org/observations/91637487","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159281.html","1159281","Animal","Plant Pest","New York","Queens","LIISMA","","","","62236200-006c-48ab-ba77-1498f750632d","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0825510","40.6106160","Lycorma delicatula","Spotted Lanternfly","17-Aug-2021","","iNaturalist User [NY]","","true","Photo ID,Locally common","Thomas Allgaier","","","true","false","91621415","https://www.inaturalist.org/observations/91621415","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159277.html","1159277","Animal","Plant Pest","New York","Richmond","LIISMA","","","","e7c0008e-8c2a-4267-9fdf-2c232f38ac98","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0074700","40.7199478","Lycorma delicatula","Spotted Lanternfly","16-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","91581354","https://www.inaturalist.org/observations/91581354","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159275.html","1159275","Animal","Plant Pest","New York","New York","Lower Hudson","","","","7fd74cc5-c8b2-4f8b-835a-0fba4fec780b","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0210799","40.6906543","Lycorma delicatula","Spotted Lanternfly","17-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","91568168","https://www.inaturalist.org/observations/91568168","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159274.html","1159274","Animal","Plant Pest","New York","New York","Lower Hudson","","","","7895d89d-e0d4-403d-b752-3f4b84cf6bd5","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.2127750","40.5480000","Lycorma delicatula","Spotted Lanternfly","26-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","118816574","https://www.inaturalist.org/observations/118816574","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273351.html","1273351","Animal","Plant Pest","New York","Richmond","LIISMA","","","","f1199c3d-3693-4297-9fff-ccf52e6782b6","1499","","","false",""
"-73.9612689","40.7940745","Lycorma delicatula","Spotted Lanternfly","26-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","118781230","https://www.inaturalist.org/observations/118781230","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273349.html","1273349","Animal","Plant Pest","New York","New York","Lower Hudson","","","","2f8f7f98-b7d1-4b56-995f-8dc5c266b540","1499","","","false",""
"-74.1877667","40.5787800","Lycorma delicatula","Spotted Lanternfly","25-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","118836471","https://www.inaturalist.org/observations/118836471","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273352.html","1273352","Animal","Plant Pest","New York","Richmond","LIISMA","","","","4e2b167c-5ee2-42c9-a629-11f4fb151143","1499","","","false",""
"-73.9774783","40.7619467","Lycorma delicatula","Spotted Lanternfly","17-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","91559718","https://www.inaturalist.org/observations/91559718","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159108.html","1159108","Animal","Plant Pest","New York","New York","Lower Hudson","","","","39422b8a-eb4b-41f8-bec0-1f7f5df76aec","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0156820","40.7095758","Lycorma delicatula","Spotted Lanternfly","17-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","91555690","https://www.inaturalist.org/observations/91555690","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159106.html","1159106","Animal","Plant Pest","New York","New York","Lower Hudson","","","","687cdf6a-c455-43fa-96db-2e57dd9c7e8a","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9680693","40.6427156","Lycorma delicatula","Spotted Lanternfly","27-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","118959558","https://www.inaturalist.org/observations/118959558","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273361.html","1273361","Animal","Plant Pest","New York","Kings","LIISMA","","","","62c59b75-84ef-4a10-9d28-43730686590b","1499","","","false",""
"-74.0027761","40.7082123","Lycorma delicatula","Spotted Lanternfly","17-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","91547642","https://www.inaturalist.org/observations/91547642","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159105.html","1159105","Animal","Plant Pest","New York","New York","Lower Hudson","","","","e7d6425b-0c62-40e6-8464-e23501e5c8e5","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9489720","40.7693650","Lycorma delicatula","Spotted Lanternfly","16-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","91465173","https://www.inaturalist.org/observations/91465173","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159101.html","1159101","Animal","Plant Pest","New York","New York","Lower Hudson","","","","9cc9673b-7b9c-4a39-8b3d-9edfde5fa3c3","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9813636","40.7690032","Lycorma delicatula","Spotted Lanternfly","16-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","91454344","https://www.inaturalist.org/observations/91454344","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159100.html","1159100","Animal","Plant Pest","New York","New York","Lower Hudson","","","","6fa81152-c738-4140-9c05-744ac094d1eb","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.1025139","40.6418361","Lycorma delicatula","Spotted Lanternfly","16-Aug-2021","","iNaturalist User [NY]","","true","Photo ID,Locally common,ID by expert","Thomas Allgaier","","","true","false","91447598","https://www.inaturalist.org/observations/91447598","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159099.html","1159099","Animal","Plant Pest","New York","Richmond","LIISMA","","","","9367d69e-8e02-42c8-b7a1-dff0b747d9eb","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9611583","40.7197917","Lycorma delicatula","Spotted Lanternfly","27-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","118923426","https://www.inaturalist.org/observations/118923426","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273355.html","1273355","Animal","Plant Pest","New York","Kings","LIISMA","","","","44e97c6e-3665-4452-8626-dc6cc84eb3a7","1499","","","false",""
"-73.9874671","40.7756280","Lycorma delicatula","Spotted Lanternfly","16-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","91441105","https://www.inaturalist.org/observations/91441105","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159097.html","1159097","Animal","Plant Pest","New York","New York","Lower Hudson","","","","ced66604-8ee5-495e-9f13-e8033734a868","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9627573","40.7710663","Lycorma delicatula","Spotted Lanternfly","16-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","91431552","https://www.inaturalist.org/observations/91431552","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159096.html","1159096","Animal","Plant Pest","New York","New York","Lower Hudson","","","","af1ad379-aad3-4cb0-99c8-fe62012124c5","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9671749","40.7935436","Lycorma delicatula","Spotted Lanternfly","09-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","91378417","https://www.inaturalist.org/observations/91378417","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159091.html","1159091","Animal","Plant Pest","New York","New York","Lower Hudson","","","","31e435a8-d69c-4c92-a994-d319688b6d06","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9557258","40.7937986","Lycorma delicatula","Spotted Lanternfly","26-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","118878033","https://www.inaturalist.org/observations/118878033","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273353.html","1273353","Animal","Plant Pest","New York","New York","Lower Hudson","","","","ac2be784-2df2-47ee-a98f-af9722472304","1499","","","false",""
"-74.1850475","40.5230353","Lycorma delicatula","Spotted Lanternfly","15-Aug-2021","","iNaturalist User [NY]","","true","Photo ID,Locally common,ID by expert","Thomas Allgaier","","","true","false","91357578","https://www.inaturalist.org/observations/91357578","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159088.html","1159088","Animal","Plant Pest","New York","Richmond","LIISMA","","","","a4d39042-68ee-47ce-8f0f-30a0973fe1bb","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
